Time Scale; Number of Packets; Total data; 
322; 919214; 46067090.000000; 
323; 915908; 45910296.000000; 
324; 917698; 45993083.000000; 
325; 919236; 46070100.000000; 
326; 909951; 45603024.000000; 
327; 918494; 46045577.000000; 
328; 918080; 46022951.000000; 
329; 922371; 46234635.000000; 
330; 920420; 46113295.000000; 
331; 920428; 46127777.000000; 
332; 917694; 45994966.000000; 
333; 920744; 46161148.000000; 
334; 921132; 46166800.000000; 
335; 927933; 46517663.000000; 
336; 920069; 46129461.000000; 
337; 920207; 46129276.000000; 
338; 915681; 45892287.000000; 
339; 945747; 47402318.000000; 
340; 947266; 47483276.000000; 
341; 927170; 46455659.000000; 
342; 920299; 46128555.000000; 
343; 918781; 46056846.000000; 
344; 918959; 46059303.000000; 
345; 917578; 46005615.000000; 
346; 916572; 45935216.000000; 
347; 921546; 46191343.000000; 
348; 926798; 46450722.000000; 
349; 922272; 46223302.000000; 
350; 917106; 45962366.000000; 
351; 915687; 45900193.000000; 
352; 918781; 46043532.000000; 
353; 916777; 45979315.000000; 
354; 920152; 46113809.000000; 
355; 913046; 45773999.000000; 
356; 921210; 46170307.000000; 
357; 919889; 46098955.000000; 
358; 921191; 46175272.000000; 
359; 919375; 46085893.000000; 
360; 918141; 46008454.000000; 
361; 919167; 46067175.000000; 
362; 924878; 46349467.000000; 
363; 944909; 47359741.000000; 
364; 949222; 47560123.000000; 
365; 929073; 46563058.000000; 
366; 919486; 46094983.000000; 
367; 918346; 46018262.000000; 
368; 919455; 46083983.000000; 
369; 920044; 46128574.000000; 
370; 920296; 46119272.000000; 
371; 922617; 46236940.000000; 
372; 920273; 46114806.000000; 
373; 919580; 46102564.000000; 
374; 916492; 45926445.000000; 
375; 920851; 46150954.000000; 
376; 920173; 46117997.000000; 
377; 923297; 46262112.000000; 
378; 924683; 46335065.000000; 
379; 925096; 46363887.000000; 
380; 915292; 45882413.000000; 
381; 921284; 46177132.000000; 
382; 922358; 46213813.000000; 
383; 917127; 45959838.000000; 
384; 922018; 46205931.000000; 
385; 921470; 46184942.000000; 
386; 920527; 46139385.000000; 
387; 942669; 47256927.000000; 
388; 949047; 47553473.000000; 
389; 931311; 46689854.000000; 
390; 917702; 45992033.000000; 
391; 918336; 46032109.000000; 
392; 921050; 46166823.000000; 
393; 923125; 46256127.000000; 
394; 922806; 46250226.000000; 
395; 922301; 46241029.000000; 
396; 915734; 45890165.000000; 
397; 916615; 45929589.000000; 
398; 917690; 46014926.000000; 
399; 917939; 46021636.000000; 
400; 922166; 46227359.000000; 
401; 921594; 46172537.000000; 
402; 922327; 46236786.000000; 
403; 924163; 46308973.000000; 
404; 921331; 46188606.000000; 
405; 925913; 46412450.000000; 
406; 919323; 46067168.000000; 
407; 919002; 46097287.000000; 
408; 922676; 46252623.000000; 
409; 922491; 46236061.000000; 
410; 926896; 46471972.000000; 
411; 936070; 46914846.000000; 
412; 949626; 47590359.000000; 
413; 932331; 46731010.000000; 
414; 920284; 46117515.000000; 
415; 918035; 46015775.000000; 
416; 919053; 46067595.000000; 
417; 920986; 46173240.000000; 
418; 923965; 46307598.000000; 
419; 922225; 46213894.000000; 
420; 925278; 46386990.000000; 
421; 920362; 46141336.000000; 
422; 921536; 46191201.000000; 
423; 921396; 46180836.000000; 
424; 921058; 46155786.000000; 
425; 925850; 46411888.000000; 
426; 914310; 45825363.000000; 
427; 919668; 46088816.000000; 
428; 921211; 46176845.000000; 
429; 920926; 46161345.000000; 
430; 920208; 46121951.000000; 
431; 921988; 46212519.000000; 
432; 924032; 46307377.000000; 
433; 923256; 46272046.000000; 
434; 922676; 46247654.000000; 
435; 938129; 47017125.000000; 
436; 948973; 47567003.000000; 
437; 940528; 47153243.000000; 
438; 923804; 46291980.000000; 
439; 919886; 46092322.000000; 
440; 918990; 46060062.000000; 
441; 919648; 46115610.000000; 
442; 917107; 45965833.000000; 
443; 923163; 46260907.000000; 
444; 921797; 46207347.000000; 
445; 920952; 46184251.000000; 
446; 923684; 46290548.000000; 
447; 923271; 46277509.000000; 
448; 925108; 46370404.000000; 
449; 925934; 46398740.000000; 
450; 921764; 46197558.000000; 
451; 919330; 46082846.000000; 
452; 923974; 46319228.000000; 
453; 921384; 46189619.000000; 
454; 913973; 45807582.000000; 
455; 920001; 46112055.000000; 
456; 922130; 46220578.000000; 
457; 919364; 46077071.000000; 
458; 915900; 45899188.000000; 
459; 931493; 46689071.000000; 
460; 948968; 47562104.000000; 
