Time Scale; Number of Packets; Total data; 
282; 815528; 40880142.000000; 
283; 827897; 41498326.000000; 
284; 787012; 39451311.000000; 
285; 769610; 38567592.000000; 
286; 765191; 38356461.000000; 
287; 747060; 37433706.000000; 
288; 745544; 37360405.000000; 
289; 789870; 39588487.000000; 
290; 798629; 40018654.000000; 
291; 838368; 42035140.000000; 
292; 870815; 43632084.000000; 
293; 762826; 38236746.000000; 
294; 717339; 35954598.000000; 
295; 742917; 37232452.000000; 
296; 789146; 39553763.000000; 
297; 796583; 39918924.000000; 
298; 859351; 43079107.000000; 
299; 782593; 39227867.000000; 
300; 725940; 36380183.000000; 
301; 835406; 41872422.000000; 
302; 836417; 41924933.000000; 
303; 789203; 39556961.000000; 
304; 798510; 40018612.000000; 
305; 688981; 34513428.000000; 
306; 782417; 39202269.000000; 
307; 747062; 37456002.000000; 
308; 779528; 39062016.000000; 
309; 792932; 39748761.000000; 
310; 844460; 42312076.000000; 
311; 752764; 37730900.000000; 
312; 813802; 40800078.000000; 
313; 797933; 39987454.000000; 
314; 813585; 40773205.000000; 
315; 737398; 36956693.000000; 
316; 828515; 41530848.000000; 
317; 807177; 40454340.000000; 
318; 782901; 39245432.000000; 
319; 782076; 39188016.000000; 
320; 786173; 39397224.000000; 
321; 804165; 40290122.000000; 
322; 725833; 36369559.000000; 
323; 750152; 37593143.000000; 
324; 780493; 39117892.000000; 
325; 733377; 36769442.000000; 
326; 733087; 36750744.000000; 
327; 782552; 39235288.000000; 
328; 798922; 40021635.000000; 
329; 700388; 35112488.000000; 
330; 715255; 35849317.000000; 
331; 777850; 38974579.000000; 
332; 783879; 39282676.000000; 
333; 842615; 42233722.000000; 
334; 837798; 41991589.000000; 
335; 804753; 40339043.000000; 
336; 781985; 39201436.000000; 
337; 750578; 37615610.000000; 
338; 778319; 39007661.000000; 
339; 690915; 34628339.000000; 
340; 701050; 35139550.000000; 
341; 698218; 34997570.000000; 
342; 736094; 36901466.000000; 
343; 835970; 41907389.000000; 
344; 786856; 39439539.000000; 
345; 746846; 37430637.000000; 
346; 810819; 40636103.000000; 
347; 784229; 39321002.000000; 
348; 861725; 43194079.000000; 
349; 841163; 42164066.000000; 
350; 816510; 40919093.000000; 
351; 758259; 38000131.000000; 
352; 752238; 37716919.000000; 
353; 822446; 41231617.000000; 
354; 728081; 36492592.000000; 
355; 794608; 39836695.000000; 
356; 824063; 41316375.000000; 
357; 777589; 38964047.000000; 
358; 785098; 39350308.000000; 
359; 790900; 39626300.000000; 
360; 777955; 38987555.000000; 
361; 837251; 41969435.000000; 
362; 793940; 39795621.000000; 
363; 806023; 40396315.000000; 
364; 752773; 37735594.000000; 
365; 858690; 43029921.000000; 
366; 800943; 40153063.000000; 
367; 830543; 41621694.000000; 
368; 796111; 39904836.000000; 
369; 756558; 37937211.000000; 
370; 785448; 39367773.000000; 
371; 744569; 37328238.000000; 
372; 759902; 38092698.000000; 
373; 829068; 41560044.000000; 
374; 728577; 36507440.000000; 
375; 678332; 33999054.000000; 
376; 816270; 40901938.000000; 
377; 810777; 40643565.000000; 
378; 726204; 36415275.000000; 
379; 767691; 38477822.000000; 
380; 785450; 39375064.000000; 
381; 758391; 37992339.000000; 
382; 816863; 40929645.000000; 
383; 800954; 40142270.000000; 
384; 792755; 39746422.000000; 
385; 774265; 38816563.000000; 
386; 805106; 40346925.000000; 
387; 789979; 39597290.000000; 
388; 781515; 39193616.000000; 
389; 813923; 40794606.000000; 
390; 751212; 37652003.000000; 
391; 724015; 36288455.000000; 
392; 782799; 39230773.000000; 
393; 808775; 40538956.000000; 
394; 842799; 42245554.000000; 
395; 822459; 41234652.000000; 
396; 743197; 37237475.000000; 
397; 777999; 38984714.000000; 
398; 784441; 39324513.000000; 
399; 744152; 37298668.000000; 
400; 711657; 35659361.000000; 
401; 801797; 40185848.000000; 
402; 788959; 39548047.000000; 
403; 780075; 39097472.000000; 
404; 796286; 39928924.000000; 
405; 787945; 39483265.000000; 
406; 759968; 38093363.000000; 
407; 731676; 36677939.000000; 
408; 786317; 39419695.000000; 
409; 787702; 39488144.000000; 
410; 765685; 38372157.000000; 
411; 790567; 39624277.000000; 
412; 817880; 40994249.000000; 
413; 810825; 40641581.000000; 
414; 757126; 37952614.000000; 
415; 777938; 38985249.000000; 
416; 775955; 38886711.000000; 
417; 805047; 40341145.000000; 
418; 775505; 38865358.000000; 
419; 791947; 39696643.000000; 
420; 809963; 40597444.000000; 
421; 753626; 37775653.000000; 
422; 707701; 35477431.000000; 
423; 797221; 39964086.000000; 
424; 876244; 43910620.000000; 
425; 874443; 43828762.000000; 
426; 882533; 44225228.000000; 
427; 873687; 43796049.000000; 
428; 845549; 42386889.000000; 
429; 706217; 35402061.000000; 
430; 810796; 40629321.000000; 
431; 748596; 37519887.000000; 
432; 760633; 38120218.000000; 
433; 765942; 38378852.000000; 
434; 779297; 39042170.000000; 
435; 719331; 36047349.000000; 
436; 720340; 36102341.000000; 
437; 711456; 35656666.000000; 
438; 768763; 38547425.000000; 
439; 754369; 37804964.000000; 
440; 707384; 35457594.000000; 
441; 715251; 35841225.000000; 
442; 800039; 40101804.000000; 
443; 767501; 38459975.000000; 
444; 723834; 36277046.000000; 
445; 803594; 40273957.000000; 
446; 683416; 34257391.000000; 
447; 760943; 38131432.000000; 
448; 781290; 39144507.000000; 
449; 808202; 40507564.000000; 
450; 838653; 42027024.000000; 
451; 764669; 38326716.000000; 
452; 822537; 41216715.000000; 
453; 739630; 37073951.000000; 
454; 752975; 37750582.000000; 
455; 789908; 39587319.000000; 
456; 756477; 37912261.000000; 
457; 786558; 39428055.000000; 
458; 744035; 37288791.000000; 
459; 732855; 36741721.000000; 
460; 694264; 34795775.000000; 
461; 656761; 32909709.000000; 
462; 677205; 33934354.000000; 
463; 662443; 33210980.000000; 
464; 652744; 32711867.000000; 
465; 640383; 32098958.000000; 
466; 706803; 35424309.000000; 
467; 815934; 40894490.000000; 
468; 808958; 40550372.000000; 
469; 692331; 34692352.000000; 
470; 745149; 37347888.000000; 
471; 737103; 36947233.000000; 
472; 683510; 34276993.000000; 
473; 749327; 37558424.000000; 
474; 791381; 39656301.000000; 
475; 749975; 37602325.000000; 
476; 797660; 39985379.000000; 
477; 737616; 36962441.000000; 
478; 831073; 41662599.000000; 
479; 828469; 41513209.000000; 
480; 815727; 40906100.000000; 
481; 838908; 42042508.000000; 
482; 734353; 36823863.000000; 
483; 796281; 39911329.000000; 
484; 745123; 37354311.000000; 
485; 714063; 35789463.000000; 
486; 784963; 39333904.000000; 
487; 825035; 41346675.000000; 
488; 765645; 38383829.000000; 
489; 718832; 36033552.000000; 
490; 742692; 37219251.000000; 
491; 802467; 40215472.000000; 
492; 817048; 40951030.000000; 
493; 787270; 39451277.000000; 
494; 759334; 38062143.000000; 
495; 824767; 41337102.000000; 
496; 775634; 38888990.000000; 
497; 704564; 35325298.000000; 
498; 721191; 36151724.000000; 
499; 791325; 39657828.000000; 
500; 809523; 40577706.000000; 
501; 807806; 40490464.000000; 
502; 726528; 36418176.000000; 
503; 741772; 37179621.000000; 
504; 753418; 37758067.000000; 
505; 790443; 39611404.000000; 
506; 766661; 38422869.000000; 
507; 762002; 38202676.000000; 
508; 795056; 39851097.000000; 
509; 794773; 39839022.000000; 
510; 747354; 37464381.000000; 
511; 726117; 36392839.000000; 
512; 784768; 39336124.000000; 
513; 786547; 39418516.000000; 
514; 771127; 38643910.000000; 
515; 726118; 36399720.000000; 
516; 793205; 39762794.000000; 
517; 710861; 35626043.000000; 
518; 745873; 37391269.000000; 
519; 799722; 40081562.000000; 
520; 793208; 39764370.000000; 
521; 803899; 40294414.000000; 
